11,0.1,0.40449842140016407,12.36
11,0.2,0.46072260699491574,14.74
11,0.3,0.46685433061877624,13.94
11,0.4,0.46824186697697356,13.9
11,0.5,0.47032852658236629,13.88
11,0.6,0.47095577277334627,14.12
11,0.7,0.47112664536020737,14.34
11,0.8,0.47248890056786935,14.58
11,0.9,0.47482194745507816,14.64
11,1,0.5455957641372231,14.9
4,0.1,0.41711919586642809,11.02
4,0.2,0.48509983881606411,15.34
4,0.3,0.49559848967166831,14.18
4,0.4,0.50403010277042237,14.48
4,0.5,0.5129675636790797,14.7
4,0.6,0.55319610796182028,16.16
4,0.7,0.62769983822178188,16.92
4,0.8,0.74145934736905206,16.94
4,0.9,0.87604310749828196,15.42
4,1,0.92309279606550865,14.42
5,0.1,0.4562383718889132,9.9
5,0.2,0.54798921550434043,17.3
5,0.3,0.61503925110950886,17.12
5,0.4,0.77540812368992307,18.2
5,0.5,0.92229728632071273,15.24
5,0.6,0.95927455567329534,13.4
5,0.7,0.9629335122498236,12.66
5,0.8,0.9617894748653173,12.54
5,0.9,0.96221440296143645,12.36
5,1,0.96082574178314628,12.38
6,0.1,0.47514262630088333,10.06
6,0.2,0.61287750925133921,19.46
6,0.3,0.86081998644895885,17.9
6,0.4,0.95201601534809144,14.22
6,0.5,0.95713425790396522,12.64
6,0.6,0.9598777731305479,12.36
6,0.7,0.96128428143059041,12.36
6,0.8,0.9597057029763626,12.02
6,0.9,0.96183653434350813,12.04
6,1,0.96164427092096194,12.08
7,0.1,0.48178032091029194,9.9
7,0.2,0.65361535442692087,20.96
7,0.3,0.91203342694943768,17.6
7,0.4,0.95580047989992589,13.4
7,0.5,0.9597160508057293,12.62
7,0.6,0.96079785761771119,12.22
7,0.7,0.96161617454840065,12.1
7,0.8,0.96184333229229924,12.0
7,0.9,0.96180244969159434,12.0
7,1,0.96377650673408777,12.1
