0,-0.685021408156,-0.516103477817,0.514181748561
0,-0.769365369469,-0.222909067835,0.598655556843
1,0.0472845767469,-0.130377733078,0.990336213374
1,-0.769365369469,-0.222909067835,0.598655556843
2,0.0472845767469,-0.130377733078,0.990336213374
2,0.237064202748,0.0159734909602,0.971362656973
3,0.0472845767469,-0.130377733078,0.990336213374
3,0.190484087042,-0.0208610546144,0.981468608252
4,0.0472845767469,-0.130377733078,0.990336213374
4,0.155086060322,-0.0484445914123,0.986712438077
5,0.0472845767469,-0.130377733078,0.990336213374
5,0.128325801996,-0.0690704181162,0.989323893315
6,0.0472845767469,-0.130377733078,0.990336213374
6,0.108157213574,-0.0844890282352,0.990537036794
7,0.0625423584545,-0.118966234279,0.990926580782
7,0.108157213574,-0.0844890282352,0.990537036794
8,0.0625423584545,-0.118966234279,0.990926580782
8,0.0967808423676,-0.0931386488986,0.990938272867
9,0.0711152286229,-0.112528002746,0.991100435302
9,0.0967808423676,-0.0931386488986,0.990938272867
10,0.0711152286229,-0.112528002746,0.991100435302
10,0.0903727911597,-0.097995807615,0.991074962002
11,0.0711152286229,-0.112528002746,0.991100435302
11,0.0855628944569,-0.101634534661,0.991135415802
12,0.0747295128171,-0.10980795055,0.991139603643
12,0.0855628944569,-0.101634534661,0.991135415802
