0,0.89440004792,0.00064275012599,0.447267415706
0,-0.258031238207,0.75624262988,0.60126280848
1,0.822312310772,0.144685434887,0.550334978431
1,-0.258031238207,0.75624262988,0.60126280848
2,0.734450783423,0.26655897433,0.62412207134
2,-0.258031238207,0.75624262988,0.60126280848
3,0.734450783423,0.26655897433,0.62412207134
3,-0.12302872378,0.743949842131,0.656812427956
4,0.653121743297,0.354994072498,0.668888030185
4,-0.12302872378,0.743949842131,0.656812427956
5,0.653121743297,0.354994072498,0.668888030185
5,-0.0177270527792,0.723719449847,0.689866588198
6,0.58351991336,0.418831224891,0.695762111479
6,-0.0177270527792,0.723719449847,0.689866588198
7,0.58351991336,0.418831224891,0.695762111479
7,0.0631156543475,0.702054159904,0.709321063227
8,0.526390773205,0.465008181149,0.711814684696
8,0.0631156543475,0.702054159904,0.709321063227
9,0.526390773205,0.465008181149,0.711814684696
9,0.12472730835,0.681953237216,0.72068223289
10,0.480622050045,0.498598697191,0.721388788497
10,0.12472730835,0.681953237216,0.72068223289
11,0.480622050045,0.498598697191,0.721388788497
11,0.17154777998,0.664562962704,0.727273970238
12,0.444495348862,0.523205028946,0.727104107075
12,0.17154777998,0.664562962704,0.727273970238
13,0.412173476959,0.543903118217,0.730946251708
13,0.17154777998,0.664562962704,0.727273970238
14,0.412173476959,0.543903118217,0.730946251708
14,0.202677568415,0.651966484798,0.730658268933
