0,-0.685021408156,-0.516103477817,0.514181748561
0,-0.769365369469,-0.222909067835,0.598655556843
1,-0.73647745485,-0.374223753335,0.563522440492
1,-0.769365369469,-0.222909067835,0.598655556843
2,-0.755305528264,-0.299511817339,0.582929009614
2,-0.769365369469,-0.222909067835,0.598655556843
3,-0.762937738379,-0.261416814087,0.591259043625
3,-0.769365369469,-0.222909067835,0.598655556843
4,-0.766302805354,-0.242210748071,0.595074754989
4,-0.769365369469,-0.222909067835,0.598655556843
5,-0.767871978634,-0.232571384364,0.596894610131
5,-0.769365369469,-0.222909067835,0.598655556843
6,-0.768628156244,-0.227743035655,0.59778245804
6,-0.769365369469,-0.222909067835,0.598655556843
7,-0.768999134552,-0.225326746683,0.598220852434
7,-0.769365369469,-0.222909067835,0.598655556843
